region,country,prosperity_2020,protesterviolence,partipants_number,pop_density,pop_total,labor_wage_dispute,land_farm_issue,police_brutality,political_behavior_process,price increases_tax_policy,removal_of_politician,social_restrictions,arrests,accomodation,beatings,crowddispersal,ignore,killings,shootings,protest_duration,violent_response,violent_count
Africa,Gabon,47.922478651700004,0.6571428571428571,612.8571428571429,5.19717142857143,1339.1824571428572,0.17142857142857143,0.02857142857142857,0.02857142857142857,0.6857142857142857,0.02857142857142857,0.14285714285714285,0.02857142857142857,0.2571428571428571,0.05714285714285714,0.08571428571428572,0.6571428571428571,0.3142857142857143,0.14285714285714285,0.11428571428571428,1.8,0.2571428571428571,0.34285714285714286
Africa,Gambia,49.6619731305,0.2857142857142857,655.2380952380952,201.07414285714282,2034.869333333333,0.047619047619047616,0.23809523809523808,0.23809523809523808,0.5238095238095238,0.047619047619047616,0.09523809523809523,0.0,0.2857142857142857,0.047619047619047616,0.09523809523809523,0.5238095238095238,0.42857142857142855,0.19047619047619047,0.14285714285714285,1.1428571428571428,0.2857142857142857,0.42857142857142855
Africa,Ghana,53.8105733608,0.36363636363636365,1100.7575757575758,106.91965151515146,24328.503696969685,0.16666666666666666,0.06060606060606061,0.045454545454545456,0.48484848484848486,0.3181818181818182,0.06060606060606061,0.0,0.07575757575757576,0.19696969696969696,0.0,0.36363636363636365,0.48484848484848486,0.015151515151515152,0.09090909090909091,1.106060606060606,0.09090909090909091,0.10606060606060606
Africa,Guinea,44.0317106296,0.6666666666666666,26384.722222222223,43.780972222222196,10757.862490740736,0.09259259259259259,0.0,0.09259259259259259,0.7685185185185185,0.05555555555555555,0.18518518518518517,0.009259259259259259,0.23148148148148148,0.06481481481481481,0.18518518518518517,0.7037037037037037,0.14814814814814814,0.37037037037037035,0.3611111111111111,2.0555555555555554,0.49074074074074076,0.9166666666666666
Africa,Guinea-Bissau,42.054029465,0.3870967741935484,1074.8387096774193,53.41509677419352,1502.0370967741935,0.22580645161290322,0.0,0.0,0.6129032258064516,0.06451612903225806,0.1935483870967742,0.0,0.0967741935483871,0.1935483870967742,0.03225806451612903,0.41935483870967744,0.45161290322580644,0.0967741935483871,0.0967741935483871,1.1290322580645162,0.12903225806451613,0.22580645161290322
Africa,Ivory Coast,47.3093002617,0.4778761061946903,2996.0176991150443,53.301849557522075,16949.9819380531,0.23893805309734514,0.0,0.11504424778761062,0.6106194690265486,0.061946902654867256,0.061946902654867256,0.0,0.12389380530973451,0.04424778761061947,0.1415929203539823,0.46017699115044247,0.4336283185840708,0.07964601769911504,0.09734513274336283,1.3097345132743363,0.23893805309734514,0.3185840707964602
Africa,Kenya,50.9885613203,0.3028571428571429,927.6085714285714,76.70667714285715,43656.90391999978,0.20857142857142857,0.15142857142857144,0.14285714285714285,0.5714285714285714,0.08,0.12,0.025714285714285714,0.09142857142857143,0.21428571428571427,0.07142857142857142,0.42,0.44285714285714284,0.07142857142857142,0.12571428571428572,1.2885714285714285,0.17714285714285713,0.26857142857142857
Africa,Lesotho,46.0613756985,0.30303030303030304,2033.3333333333333,65.30636363636361,1982.6996969696975,0.15151515151515152,0.0,0.030303030303030304,0.7272727272727273,0.0,0.24242424242424243,0.0,0.09090909090909091,0.24242424242424243,0.06060606060606061,0.24242424242424243,0.42424242424242425,0.09090909090909091,0.21212121212121213,2.606060606060606,0.24242424242424243,0.36363636363636365
Africa,Liberia,44.019790835200006,0.44285714285714284,1044.5,39.33257142857144,3788.5073285714275,0.2714285714285714,0.014285714285714285,0.04285714285714286,0.5285714285714286,0.08571428571428572,0.1,0.04285714285714286,0.15714285714285714,0.22857142857142856,0.08571428571428572,0.5285714285714286,0.35714285714285715,0.04285714285714286,0.02857142857142857,1.1571428571428573,0.11428571428571428,0.15714285714285714
Africa,Madagascar,44.8132903739,0.26126126126126126,26379.27927927928,36.63968468468465,21316.765441441465,0.05405405405405406,0.018018018018018018,0.009009009009009009,0.5045045045045045,0.018018018018018018,0.5765765765765766,0.0,0.10810810810810811,0.4594594594594595,0.018018018018018018,0.17117117117117117,0.2702702702702703,0.12612612612612611,0.12612612612612611,1.936936936936937,0.16216216216216217,0.2702702702702703
Africa,Malawi,45.7418969722,0.46153846153846156,3409.5692307692307,149.21275384615387,14067.771046153839,0.12307692307692308,0.046153846153846156,0.07692307692307693,0.6307692307692307,0.07692307692307693,0.15384615384615385,0.046153846153846156,0.23076923076923078,0.046153846153846156,0.06153846153846154,0.6,0.35384615384615387,0.12307692307692308,0.2,1.0615384615384615,0.26153846153846155,0.38461538461538464
Africa,Mali,41.900081410700004,0.33962264150943394,9387.547169811322,11.99632075471698,14637.757471698118,0.03773584905660377,0.0,0.05660377358490566,0.9245283018867925,0.018867924528301886,0.20754716981132076,0.018867924528301886,0.11320754716981132,0.1509433962264151,0.018867924528301886,0.37735849056603776,0.6792452830188679,0.1509433962264151,0.11320754716981132,1.7924528301886793,0.16981132075471697,0.2830188679245283
Africa,Mauritania,40.277640472600005,0.21951219512195122,994.0,3.141268292682926,3237.7102073170727,0.04878048780487805,0.012195121951219513,0.012195121951219513,0.9024390243902439,0.07317073170731707,0.012195121951219513,0.024390243902439025,0.13414634146341464,0.012195121951219513,0.06097560975609756,0.573170731707317,0.45121951219512196,0.012195121951219513,0.024390243902439025,1.1585365853658536,0.0975609756097561,0.0975609756097561
Africa,Mauritius,66.5792636921,0.23076923076923078,433.6923076923077,592.3922307692308,1202.5564615384615,0.5384615384615384,0.0,0.07692307692307693,0.46153846153846156,0.0,0.07692307692307693,0.0,0.15384615384615385,0.15384615384615385,0.0,0.46153846153846156,0.38461538461538464,0.07692307692307693,0.07692307692307693,1.5384615384615385,0.07692307692307693,0.15384615384615385
Africa,Mozambique,42.984206552299995,0.4533333333333333,705.4266666666666,26.88499999999998,21141.845106666664,0.4533333333333333,0.02666666666666667,0.05333333333333334,0.3466666666666667,0.12,0.013333333333333334,0.04,0.24,0.12,0.13333333333333333,0.37333333333333335,0.41333333333333333,0.16,0.13333333333333333,1.8933333333333333,0.29333333333333333,0.4266666666666667
Africa,Namibia,56.1606851147,0.1288888888888889,412.1644444444444,2.5014755555555617,2059.529315555555,0.2088888888888889,0.10222222222222223,0.03111111111111111,0.7022222222222222,0.06222222222222222,0.10222222222222223,0.09777777777777778,0.04,0.22666666666666666,0.013333333333333334,0.17777777777777778,0.6666666666666666,0.0,0.013333333333333334,4.591111111111111,0.022222222222222223,0.02666666666666667
Africa,Niger,41.2004356384,0.39622641509433965,1253.632075471698,9.215235849056603,11673.020745283016,0.22641509433962265,0.0,0.018867924528301886,0.7547169811320755,0.0660377358490566,0.04716981132075472,0.02830188679245283,0.19811320754716982,0.04716981132075472,0.0660377358490566,0.36792452830188677,0.5377358490566038,0.02830188679245283,0.018867924528301886,1.169811320754717,0.09433962264150944,0.11320754716981132
Africa,Nigeria,42.9203112918,0.2909090909090909,509.1515151515151,194.95495151515127,177559.26005454574,0.13333333333333333,0.030303030303030304,0.15151515151515152,0.6242424242424243,0.09090909090909091,0.07878787878787878,0.030303030303030304,0.09090909090909091,0.06666666666666667,0.006060606060606061,0.30303030303030304,0.593939393939394,0.12727272727272726,0.1393939393939394,1.2545454545454546,0.15757575757575756,0.2727272727272727
Africa,Rwanda,53.25156445010001,0.4,9070.0,316.9378,7818.851500000002,0.0,0.0,0.0,0.9,0.1,0.0,0.1,0.0,0.3,0.1,0.3,0.4,0.0,0.0,1.0,0.1,0.1
